lsoa21cd,lsoa21nm,wd22cd,wd22nm,lad22cd,lad22nm
E01006101,Trafford 021A,E05000823,Brooklands,E08000009,Trafford
E01006102,Trafford 018A,E05000823,Brooklands,E08000009,Trafford
E01006103,Trafford 020E,E05000823,Brooklands,E08000009,Trafford
E01006104,Trafford 017A,E05000824,Bucklow-St Martins,E08000009,Trafford
E01006105,Trafford 017B,E05000824,Bucklow-St Martins,E08000009,Trafford
E01006106,Trafford 017C,E05000824,Bucklow-St Martins,E08000009,Trafford
E01006107,Trafford 017D,E05000824,Bucklow-St Martins,E08000009,Trafford
E01006108,Trafford 017E,E05000824,Bucklow-St Martins,E08000009,Trafford
E01006109,Trafford 001A,E05000825,Clifford,E08000009,Trafford
E01006110,Trafford 001B,E05000825,Clifford,E08000009,Trafford
E01006111,Trafford 001C,E05000825,Clifford,E08000009,Trafford
E01006112,Trafford 001D,E05000825,Clifford,E08000009,Trafford
E01006113,Trafford 004A,E05000825,Clifford,E08000009,Trafford
E01006114,Trafford 004B,E05000832,Longford,E08000009,Trafford
E01006115,Trafford 004C,E05000825,Clifford,E08000009,Trafford
E01006116,Trafford 002A,E05000826,Davyhulme East,E08000009,Trafford
E01006117,Trafford 002B,E05000826,Davyhulme East,E08000009,Trafford
E01006269,Wigan 013A,E05000849,Hindley,E08000010,Wigan
E01006168,Trafford 019E,E05000834,St Mary's,E08000009,Trafford
E01006018,Tameside 016C,E05000810,Dukinfield Stalybridge,E08000008,Tameside
E01006220,Wigan 035A,E05000841,Ashton,E08000010,Wigan
E01005918,Stockport 014D,E05000783,Brinnington and Central,E08000007,Stockport
E01005969,Tameside 014D,E05000803,Audenshaw,E08000008,Tameside
E01006169,Trafford 013B,E05000820,Ashton upon Mersey,E08000009,Trafford
E01006170,Trafford 013C,E05000820,Ashton upon Mersey,E08000009,Trafford
E01006171,Trafford 013D,E05000824,Bucklow-St Martins,E08000009,Trafford
E01006172,Trafford 016E,E05000834,St Mary's,E08000009,Trafford
E01006173,Trafford 018B,E05000835,Sale Moor,E08000009,Trafford
E01006174,Trafford 014D,E05000835,Sale Moor,E08000009,Trafford
E01006175,Trafford 018C,E05000835,Sale Moor,E08000009,Trafford
E01006176,Trafford 018D,E05000835,Sale Moor,E08000009,Trafford
E01006177,Trafford 018E,E05000835,Sale Moor,E08000009,Trafford
E01006178,Trafford 014E,E05000835,Sale Moor,E08000009,Trafford
E01006179,Trafford 008C,E05000836,Stretford,E08000009,Trafford
E01006180,Trafford 011D,E05000836,Stretford,E08000009,Trafford
E01006181,Trafford 011E,E05000836,Stretford,E08000009,Trafford
E01006182,Trafford 006D,E05000836,Stretford,E08000009,Trafford
E01006183,Trafford 006E,E05000836,Stretford,E08000009,Trafford
E01006184,Trafford 008D,E05000838,Urmston,E08000009,Trafford
E01006186,Trafford 003B,E05000829,Gorse Hill,E08000009,Trafford
E01006187,Trafford 003C,E05000829,Gorse Hill,E08000009,Trafford
E01005970,Tameside 021A,E05000804,Denton North East,E08000008,Tameside
E01005919,Stockport 002E,E05000791,Heatons North,E08000007,Stockport
E01006188,Trafford 001F,E05000832,Longford,E08000009,Trafford
E01006221,Wigan 035B,E05000841,Ashton,E08000010,Wigan
E01006019,Tameside 018D,E05000810,Dukinfield Stalybridge,E08000008,Tameside
E01006270,Wigan 016A,E05000849,Hindley,E08000010,Wigan
E01005971,Tameside 025A,E05000804,Denton North East,E08000008,Tameside
E01005920,Stockport 003D,E05000791,Heatons North,E08000007,Stockport
E01006189,Trafford 003D,E05000829,Gorse Hill,E08000009,Trafford
E01006222,Wigan 035C,E05000841,Ashton,E08000010,Wigan
E01006020,Tameside 018E,E05000810,Dukinfield Stalybridge,E08000008,Tameside
E01006271,Wigan 013B,E05000849,Hindley,E08000010,Wigan
E01005972,Tameside 021B,E05000804,Denton North East,E08000008,Tameside
E01005921,Stockport 003E,E05000798,Reddish South,E08000007,Stockport
E01005922,Stockport 003F,E05000798,Reddish South,E08000007,Stockport
E01005923,Stockport 041C,E05000780,Bramhall South and Woodford,E08000007,Stockport
E01005924,Stockport 042A,E05000780,Bramhall South and Woodford,E08000007,Stockport
E01005925,Stockport 042B,E05000780,Bramhall South and Woodford,E08000007,Stockport
E01005926,Stockport 042C,E05000780,Bramhall South and Woodford,E08000007,Stockport
E01005927,Stockport 032A,E05000779,Bramhall North,E08000007,Stockport
E01005928,Stockport 032B,E05000779,Bramhall North,E08000007,Stockport
E01005929,Stockport 032C,E05000779,Bramhall North,E08000007,Stockport
E01005930,Stockport 032D,E05000779,Bramhall North,E08000007,Stockport
E01005931,Stockport 041D,E05000780,Bramhall South and Woodford,E08000007,Stockport
E01005932,Stockport 042D,E05000780,Bramhall South and Woodford,E08000007,Stockport
E01005933,Tameside 006A,E05000800,Ashton Hurst,E08000008,Tameside
E01005934,Tameside 006B,E05000800,Ashton Hurst,E08000008,Tameside
E01005935,Tameside 006C,E05000800,Ashton Hurst,E08000008,Tameside
E01005936,Tameside 004A,E05000800,Ashton Hurst,E08000008,Tameside
E01005937,Tameside 004B,E05000800,Ashton Hurst,E08000008,Tameside
E01005938,Tameside 002A,E05000800,Ashton Hurst,E08000008,Tameside
E01005939,Tameside 002B,E05000800,Ashton Hurst,E08000008,Tameside
E01005940,Tameside 002C,E05000800,Ashton Hurst,E08000008,Tameside
E01005941,Tameside 007A,E05000801,Ashton St Michael's,E08000008,Tameside
E01005942,Tameside 007B,E05000801,Ashton St Michael's,E08000008,Tameside
E01005943,Tameside 007C,E05000801,Ashton St Michael's,E08000008,Tameside
E01005944,Tameside 007D,E05000801,Ashton St Michael's,E08000008,Tameside
E01005945,Tameside 004C,E05000801,Ashton St Michael's,E08000008,Tameside
E01005946,Tameside 004D,E05000801,Ashton St Michael's,E08000008,Tameside
E01005947,Tameside 004E,E05000801,Ashton St Michael's,E08000008,Tameside
E01005948,Tameside 013A,E05000816,St Peter's,E08000008,Tameside
E01005949,Tameside 006D,E05000816,St Peter's,E08000008,Tameside
E01005950,Tameside 013B,E05000816,St Peter's,E08000008,Tameside
E01005951,Tameside 013C,E05000816,St Peter's,E08000008,Tameside
E01005953,Tameside 013E,E05000816,St Peter's,E08000008,Tameside
E01005954,Tameside 005A,E05000802,Ashton Waterloo,E08000008,Tameside
E01005955,Tameside 002D,E05000802,Ashton Waterloo,E08000008,Tameside
E01005956,Tameside 005B,E05000802,Ashton Waterloo,E08000008,Tameside
E01005957,Tameside 005C,E05000802,Ashton Waterloo,E08000008,Tameside
E01005958,Tameside 005D,E05000802,Ashton Waterloo,E08000008,Tameside
E01005959,Tameside 005E,E05000802,Ashton Waterloo,E08000008,Tameside
E01005960,Tameside 006E,E05000802,Ashton Waterloo,E08000008,Tameside
E01005961,Tameside 014A,E05000803,Audenshaw,E08000008,Tameside
E01005962,Tameside 014B,E05000803,Audenshaw,E08000008,Tameside
E01005963,Tameside 019A,E05000803,Audenshaw,E08000008,Tameside
E01005964,Tameside 019B,E05000803,Audenshaw,E08000008,Tameside
E01005965,Tameside 019C,E05000816,St Peter's,E08000008,Tameside
E01005966,Tameside 019D,E05000803,Audenshaw,E08000008,Tameside
E01005967,Tameside 019E,E05000803,Audenshaw,E08000008,Tameside
E01006272,Wigan 013C,E05000849,Hindley,E08000010,Wigan
E01005973,Tameside 026A,E05000804,Denton North East,E08000008,Tameside
E01006223,Wigan 036A,E05000841,Ashton,E08000010,Wigan
E01006224,Wigan 035D,E05000841,Ashton,E08000010,Wigan
E01006225,Wigan 036B,E05000841,Ashton,E08000010,Wigan
E01006226,Wigan 035E,E05000841,Ashton,E08000010,Wigan
E01006227,Wigan 038A,E05000848,Golborne and Lowton West,E08000010,Wigan
E01006228,Wigan 038B,E05000848,Golborne and Lowton West,E08000010,Wigan
E01006273,Wigan 013D,E05000849,Hindley,E08000010,Wigan
E01005974,Tameside 021C,E05000804,Denton North East,E08000008,Tameside
E01006190,Trafford 021B,E05000837,Timperley,E08000009,Trafford
E01006021,Tameside 016D,E05000810,Dukinfield Stalybridge,E08000008,Tameside
E01005975,Tameside 021D,E05000806,Denton West,E08000008,Tameside
E01006022,Tameside 015A,E05000810,Dukinfield Stalybridge,E08000008,Tameside
E01006191,Trafford 023B,E05000837,Timperley,E08000009,Trafford
E01005976,Tameside 026B,E05000804,Denton North East,E08000008,Tameside
E01006229,Wigan 002A,E05000859,Standish with Langtree,E08000010,Wigan
E01006023,Tameside 015B,E05000810,Dukinfield Stalybridge,E08000008,Tameside
E01006192,Trafford 023C,E05000837,Timperley,E08000009,Trafford
E01006274,Wigan 016B,E05000849,Hindley,E08000010,Wigan
E01005977,Tameside 026C,E05000804,Denton North East,E08000008,Tameside
E01006230,Wigan 002B,E05000859,Standish with Langtree,E08000010,Wigan
E01006024,Tameside 022A,E05000811,Hyde Godley,E08000008,Tameside
E01006193,Trafford 024D,E05000837,Timperley,E08000009,Trafford
E01006275,Wigan 016C,E05000849,Hindley,E08000010,Wigan
E01005978,Tameside 026D,E05000805,Denton South,E08000008,Tameside
E01006231,Wigan 004A,E05000842,Aspull New Springs Whelley,E08000010,Wigan
E01006025,Tameside 027A,E05000811,Hyde Godley,E08000008,Tameside
E01006194,Trafford 024E,E05000819,Altrincham,E08000009,Trafford
E01006276,Wigan 013E,E05000849,Hindley,E08000010,Wigan
E01006277,Wigan 016D,E05000850,Hindley Green,E08000010,Wigan
E01006278,Wigan 019A,E05000850,Hindley Green,E08000010,Wigan
E01006279,Wigan 019B,E05000850,Hindley Green,E08000010,Wigan
E01006280,Wigan 019C,E05000850,Hindley Green,E08000010,Wigan
E01006281,Wigan 019D,E05000850,Hindley Green,E08000010,Wigan
E01006282,Wigan 027A,E05000854,Leigh West,E08000010,Wigan
E01006283,Wigan 027B,E05000854,Leigh West,E08000010,Wigan
E01006284,Wigan 027C,E05000854,Leigh West,E08000010,Wigan
E01006285,Wigan 019E,E05000850,Hindley Green,E08000010,Wigan
E01006286,Wigan 016E,E05000850,Hindley Green,E08000010,Wigan
E01006287,Wigan 017D,E05000845,Atherton,E08000010,Wigan
E01006288,Wigan 025A,E05000860,Tyldesley,E08000010,Wigan
E01006289,Wigan 017E,E05000845,Atherton,E08000010,Wigan
E01006290,Wigan 022A,E05000845,Atherton,E08000010,Wigan
E01006291,Wigan 022B,E05000845,Atherton,E08000010,Wigan
E01006292,Wigan 022C,E05000845,Atherton,E08000010,Wigan
E01006293,Wigan 022D,E05000860,Tyldesley,E08000010,Wigan
E01006294,Wigan 025B,E05000860,Tyldesley,E08000010,Wigan
E01006295,Wigan 025C,E05000860,Tyldesley,E08000010,Wigan
E01006296,Wigan 037A,E05000853,Leigh South,E08000010,Wigan
E01006297,Wigan 034D,E05000853,Leigh South,E08000010,Wigan
E01006298,Wigan 037B,E05000853,Leigh South,E08000010,Wigan
E01006299,Wigan 037C,E05000853,Leigh South,E08000010,Wigan
E01006300,Wigan 037D,E05000853,Leigh South,E08000010,Wigan
E01006301,Wigan 037E,E05000853,Leigh South,E08000010,Wigan
E01006302,Wigan 040A,E05000855,Lowton East,E08000010,Wigan
E01006303,Wigan 040B,E05000855,Lowton East,E08000010,Wigan
E01006304,Wigan 040C,E05000855,Lowton East,E08000010,Wigan
E01006305,Wigan 012A,E05000851,Ince,E08000010,Wigan
E01006306,Wigan 009A,E05000851,Ince,E08000010,Wigan
E01006307,Wigan 009B,E05000851,Ince,E08000010,Wigan
E01006308,Wigan 012B,E05000851,Ince,E08000010,Wigan
E01006309,Wigan 012C,E05000851,Ince,E08000010,Wigan
E01006310,Wigan 012D,E05000851,Ince,E08000010,Wigan
E01006311,Wigan 012E,E05000851,Ince,E08000010,Wigan
E01006312,Wigan 003B,E05000858,Shevington with Lower Ground,E08000010,Wigan
E01006313,Wigan 003C,E05000858,Shevington with Lower Ground,E08000010,Wigan
E01006314,Wigan 003D,E05000858,Shevington with Lower Ground,E08000010,Wigan
E01006315,Wigan 001A,E05000859,Standish with Langtree,E08000010,Wigan
E01006316,Wigan 001B,E05000858,Shevington with Lower Ground,E08000010,Wigan
E01006317,Wigan 001C,E05000859,Standish with Langtree,E08000010,Wigan
E01006318,Wigan 003E,E05000858,Shevington with Lower Ground,E08000010,Wigan
E01006232,Wigan 004B,E05000842,Aspull New Springs Whelley,E08000010,Wigan
E01006233,Wigan 002C,E05000859,Standish with Langtree,E08000010,Wigan
E01006234,Wigan 004C,E05000842,Aspull New Springs Whelley,E08000010,Wigan
E01006235,Wigan 004D,E05000842,Aspull New Springs Whelley,E08000010,Wigan
E01006236,Wigan 007A,E05000842,Aspull New Springs Whelley,E08000010,Wigan
E01006237,Wigan 002D,E05000859,Standish with Langtree,E08000010,Wigan
E01006238,Wigan 002E,E05000859,Standish with Langtree,E08000010,Wigan
E01006239,Wigan 017A,E05000845,Atherton,E08000010,Wigan
E01006240,Wigan 017B,E05000845,Atherton,E08000010,Wigan
E01006241,Wigan 017C,E05000845,Atherton,E08000010,Wigan
E01006242,Wigan 023A,E05000845,Atherton,E08000010,Wigan
E01006243,Wigan 023B,E05000844,Atherleigh,E08000010,Wigan
E01006244,Wigan 023C,E05000844,Atherleigh,E08000010,Wigan
E01006245,Wigan 023D,E05000844,Atherleigh,E08000010,Wigan
E01006246,Wigan 034A,E05000853,Leigh South,E08000010,Wigan
E01006247,Wigan 034B,E05000853,Leigh South,E08000010,Wigan
E01006248,Wigan 031A,E05000852,Leigh East,E08000010,Wigan
E01006249,Wigan 031B,E05000852,Leigh East,E08000010,Wigan
E01006250,Wigan 029A,E05000843,Astley Mosley Common,E08000010,Wigan
E01006251,Wigan 029B,E05000843,Astley Mosley Common,E08000010,Wigan
E01006252,Wigan 034C,E05000852,Leigh East,E08000010,Wigan
E01006253,Wigan 005A,E05000862,Wigan West,E08000010,Wigan
E01006254,Wigan 005B,E05000862,Wigan West,E08000010,Wigan
E01006255,Wigan 005C,E05000862,Wigan West,E08000010,Wigan
E01006256,Wigan 005D,E05000862,Wigan West,E08000010,Wigan
E01006257,Wigan 008A,E05000862,Wigan West,E08000010,Wigan
E01006258,Wigan 008B,E05000862,Wigan West,E08000010,Wigan
E01006259,Wigan 003A,E05000858,Shevington with Lower Ground,E08000010,Wigan
E01006260,Wigan 005E,E05000862,Wigan West,E08000010,Wigan
E01006261,Wigan 036C,E05000846,Bryn,E08000010,Wigan
E01006262,Wigan 032A,E05000846,Bryn,E08000010,Wigan
E01006263,Wigan 032B,E05000846,Bryn,E08000010,Wigan
E01006264,Wigan 036D,E05000846,Bryn,E08000010,Wigan
E01006265,Wigan 036E,E05000846,Bryn,E08000010,Wigan
E01006266,Wigan 032C,E05000846,Bryn,E08000010,Wigan
E01006267,Wigan 032D,E05000846,Bryn,E08000010,Wigan
E01006268,Wigan 032E,E05000846,Bryn,E08000010,Wigan
E01006195,Trafford 021C,E05000837,Timperley,E08000009,Trafford
E01005979,Tameside 029A,E05000805,Denton South,E08000008,Tameside
E01006026,Tameside 022B,E05000811,Hyde Godley,E08000008,Tameside
E01005980,Tameside 029B,E05000805,Denton South,E08000008,Tameside
E01006027,Tameside 027B,E05000811,Hyde Godley,E08000008,Tameside
E01006028,Tameside 028A,E05000811,Hyde Godley,E08000008,Tameside
E01005981,Tameside 029C,E05000805,Denton South,E08000008,Tameside
E01006029,Tameside 028B,E05000811,Hyde Godley,E08000008,Tameside
E01005982,Tameside 029D,E05000805,Denton South,E08000008,Tameside
E01006196,Trafford 021D,E05000837,Timperley,E08000009,Trafford
E01006030,Tameside 028C,E05000811,Hyde Godley,E08000008,Tameside
E01005983,Tameside 029E,E05000805,Denton South,E08000008,Tameside
E01006197,Trafford 010D,E05000838,Urmston,E08000009,Trafford
E01006031,Tameside 020A,E05000812,Hyde Newton,E08000008,Tameside
E01005984,Tameside 029F,E05000805,Denton South,E08000008,Tameside
E01006198,Trafford 009A,E05000838,Urmston,E08000009,Trafford
E01006032,Tameside 020B,E05000812,Hyde Newton,E08000008,Tameside
E01005985,Tameside 024A,E05000806,Denton West,E08000008,Tameside
E01006199,Trafford 009B,E05000838,Urmston,E08000009,Trafford
E01006033,Tameside 020C,E05000812,Hyde Newton,E08000008,Tameside
E01005986,Tameside 025B,E05000806,Denton West,E08000008,Tameside
E01006200,Trafford 009C,E05000838,Urmston,E08000009,Trafford
E01006034,Tameside 020D,E05000812,Hyde Newton,E08000008,Tameside
E01005987,Tameside 024B,E05000806,Denton West,E08000008,Tameside
E01006201,Trafford 009D,E05000838,Urmston,E08000009,Trafford
E01006035,Tameside 020E,E05000812,Hyde Newton,E08000008,Tameside
E01006036,Tameside 020F,E05000812,Hyde Newton,E08000008,Tameside
E01006037,Tameside 022C,E05000812,Hyde Newton,E08000008,Tameside
E01006038,Tameside 022D,E05000812,Hyde Newton,E08000008,Tameside
E01006039,Tameside 028D,E05000813,Hyde Werneth,E08000008,Tameside
E01006040,Tameside 028E,E05000813,Hyde Werneth,E08000008,Tameside
E01006041,Tameside 028F,E05000813,Hyde Werneth,E08000008,Tameside
E01006042,Tameside 030A,E05000813,Hyde Werneth,E08000008,Tameside
E01006043,Tameside 030B,E05000813,Hyde Werneth,E08000008,Tameside
E01006044,Tameside 030C,E05000813,Hyde Werneth,E08000008,Tameside
E01006045,Tameside 030D,E05000813,Hyde Werneth,E08000008,Tameside
E01006046,Tameside 030E,E05000813,Hyde Werneth,E08000008,Tameside
E01006047,Tameside 023A,E05000814,Longdendale,E08000008,Tameside
E01006048,Tameside 023B,E05000814,Longdendale,E08000008,Tameside
E01006049,Tameside 023C,E05000814,Longdendale,E08000008,Tameside
E01006050,Tameside 027C,E05000814,Longdendale,E08000008,Tameside
E01006051,Tameside 023D,E05000814,Longdendale,E08000008,Tameside
E01006052,Tameside 027D,E05000814,Longdendale,E08000008,Tameside
E01006053,Tameside 001A,E05000815,Mossley,E08000008,Tameside
E01006054,Tameside 001B,E05000815,Mossley,E08000008,Tameside
E01006055,Tameside 001C,E05000815,Mossley,E08000008,Tameside
E01006056,Tameside 003A,E05000815,Mossley,E08000008,Tameside
E01006057,Tameside 001D,E05000815,Mossley,E08000008,Tameside
E01006058,Tameside 001E,E05000815,Mossley,E08000008,Tameside
E01006059,Tameside 001F,E05000815,Mossley,E08000008,Tameside
E01006060,Tameside 008A,E05000817,Stalybridge North,E08000008,Tameside
E01006061,Tameside 003B,E05000817,Stalybridge North,E08000008,Tameside
E01006062,Tameside 003C,E05000817,Stalybridge North,E08000008,Tameside
E01006063,Tameside 003D,E05000817,Stalybridge North,E08000008,Tameside
E01006064,Tameside 008B,E05000817,Stalybridge North,E08000008,Tameside
E01006065,Tameside 008C,E05000817,Stalybridge North,E08000008,Tameside
E01006066,Tameside 008D,E05000817,Stalybridge North,E08000008,Tameside
E01006067,Tameside 009A,E05000818,Stalybridge South,E08000008,Tameside
E01005988,Tameside 024C,E05000806,Denton West,E08000008,Tameside
E01005989,Tameside 025C,E05000806,Denton West,E08000008,Tameside
E01005990,Tameside 024D,E05000806,Denton West,E08000008,Tameside
E01005991,Tameside 024E,E05000806,Denton West,E08000008,Tameside
E01005992,Tameside 025D,E05000806,Denton West,E08000008,Tameside
E01005993,Tameside 010A,E05000807,Droylsden East,E08000008,Tameside
E01005994,Tameside 011A,E05000808,Droylsden West,E08000008,Tameside
E01005995,Tameside 010B,E05000807,Droylsden East,E08000008,Tameside
E01005996,Tameside 010C,E05000807,Droylsden East,E08000008,Tameside
E01005997,Tameside 010D,E05000807,Droylsden East,E08000008,Tameside
E01005998,Tameside 012A,E05000807,Droylsden East,E08000008,Tameside
E01005999,Tameside 011B,E05000807,Droylsden East,E08000008,Tameside
E01006000,Tameside 010E,E05000807,Droylsden East,E08000008,Tameside
E01006001,Tameside 012B,E05000808,Droylsden West,E08000008,Tameside
E01006002,Tameside 011C,E05000808,Droylsden West,E08000008,Tameside
E01006003,Tameside 012C,E05000808,Droylsden West,E08000008,Tameside
E01006004,Tameside 011D,E05000808,Droylsden West,E08000008,Tameside
E01006005,Tameside 011E,E05000808,Droylsden West,E08000008,Tameside
E01006006,Tameside 012D,E05000808,Droylsden West,E08000008,Tameside
E01006007,Tameside 011F,E05000808,Droylsden West,E08000008,Tameside
E01006008,Tameside 017A,E05000809,Dukinfield,E08000008,Tameside
E01006009,Tameside 016A,E05000809,Dukinfield,E08000008,Tameside
E01006010,Tameside 017B,E05000809,Dukinfield,E08000008,Tameside
E01006011,Tameside 018A,E05000809,Dukinfield,E08000008,Tameside
E01006012,Tameside 017C,E05000809,Dukinfield,E08000008,Tameside
E01006013,Tameside 018B,E05000810,Dukinfield Stalybridge,E08000008,Tameside
E01006014,Tameside 018C,E05000809,Dukinfield,E08000008,Tameside
E01006015,Tameside 017D,E05000809,Dukinfield,E08000008,Tameside
E01006016,Tameside 017E,E05000809,Dukinfield,E08000008,Tameside
E01006017,Tameside 016B,E05000810,Dukinfield Stalybridge,E08000008,Tameside
E01006202,Trafford 009E,E05000838,Urmston,E08000009,Trafford
E01006203,Trafford 010E,E05000828,Flixton,E08000009,Trafford
E01006204,Trafford 022A,E05000839,Village,E08000009,Trafford
E01006205,Trafford 023D,E05000839,Village,E08000009,Trafford
E01006206,Trafford 022B,E05000839,Village,E08000009,Trafford
E01006207,Trafford 022C,E05000839,Village,E08000009,Trafford
E01006208,Trafford 022D,E05000839,Village,E08000009,Trafford
E01006209,Trafford 023E,E05000839,Village,E08000009,Trafford
E01006210,Trafford 021E,E05000839,Village,E08000009,Trafford
E01006211,Trafford 022E,E05000839,Village,E08000009,Trafford
E01006212,Wigan 026A,E05000840,Abram,E08000010,Wigan
E01006213,Wigan 024A,E05000840,Abram,E08000010,Wigan
E01006214,Wigan 026B,E05000840,Abram,E08000010,Wigan
E01006215,Wigan 024B,E05000840,Abram,E08000010,Wigan
E01006216,Wigan 026C,E05000840,Abram,E08000010,Wigan
E01006217,Wigan 024C,E05000840,Abram,E08000010,Wigan
E01006218,Wigan 024D,E05000840,Abram,E08000010,Wigan
E01006319,Wigan 001D,E05000859,Standish with Langtree,E08000010,Wigan
E01006320,Wigan 003F,E05000858,Shevington with Lower Ground,E08000010,Wigan
E01006321,Wigan 003G,E05000858,Shevington with Lower Ground,E08000010,Wigan
E01006322,Wigan 026D,E05000854,Leigh West,E08000010,Wigan
E01006323,Wigan 033A,E05000854,Leigh West,E08000010,Wigan
E01006324,Wigan 033B,E05000854,Leigh West,E08000010,Wigan
E01006325,Wigan 033C,E05000854,Leigh West,E08000010,Wigan
E01006326,Wigan 033D,E05000854,Leigh West,E08000010,Wigan
E01006327,Wigan 033E,E05000854,Leigh West,E08000010,Wigan
E01006328,Wigan 030A,E05000854,Leigh West,E08000010,Wigan
E01006329,Wigan 026E,E05000840,Abram,E08000010,Wigan
E01006330,Wigan 031C,E05000852,Leigh East,E08000010,Wigan
E01006331,Wigan 031D,E05000852,Leigh East,E08000010,Wigan
E01006332,Wigan 031E,E05000852,Leigh East,E08000010,Wigan
E01006333,Wigan 030B,E05000852,Leigh East,E08000010,Wigan
E01006334,Wigan 030C,E05000854,Leigh West,E08000010,Wigan
E01006335,Wigan 034E,E05000853,Leigh South,E08000010,Wigan
E01006336,Wigan 027D,E05000844,Atherleigh,E08000010,Wigan
E01006337,Wigan 027E,E05000844,Atherleigh,E08000010,Wigan
E01006338,Wigan 030D,E05000844,Atherleigh,E08000010,Wigan
E01006339,Wigan 039A,E05000848,Golborne and Lowton West,E08000010,Wigan
E01006340,Wigan 039B,E05000848,Golborne and Lowton West,E08000010,Wigan
E01006341,Wigan 040D,E05000855,Lowton East,E08000010,Wigan
E01006342,Wigan 038C,E05000848,Golborne and Lowton West,E08000010,Wigan
E01006343,Wigan 039C,E05000855,Lowton East,E08000010,Wigan
E01006344,Wigan 038D,E05000848,Golborne and Lowton West,E08000010,Wigan
E01006345,Wigan 039D,E05000855,Lowton East,E08000010,Wigan
E01006346,Wigan 038E,E05000848,Golborne and Lowton West,E08000010,Wigan
E01006347,Wigan 040E,E05000855,Lowton East,E08000010,Wigan
E01006348,Wigan 039E,E05000855,Lowton East,E08000010,Wigan
E01006349,Wigan 015A,E05000847,Douglas,E08000010,Wigan
E01006350,Wigan 010A,E05000847,Douglas,E08000010,Wigan
E01006351,Wigan 010B,E05000847,Douglas,E08000010,Wigan
E01006352,Wigan 015B,E05000847,Douglas,E08000010,Wigan
E01006353,Wigan 014A,E05000847,Douglas,E08000010,Wigan
E01006354,Wigan 014B,E05000847,Douglas,E08000010,Wigan
E01006355,Wigan 014C,E05000847,Douglas,E08000010,Wigan
E01006356,Wigan 011A,E05000857,Pemberton,E08000010,Wigan
E01006357,Wigan 010C,E05000857,Pemberton,E08000010,Wigan
E01006358,Wigan 014D,E05000857,Pemberton,E08000010,Wigan
E01006359,Wigan 014E,E05000847,Douglas,E08000010,Wigan
E01006360,Wigan 010D,E05000857,Pemberton,E08000010,Wigan
E01006361,Wigan 010E,E05000857,Pemberton,E08000010,Wigan
E01006362,Wigan 018A,E05000856,Orrell,E08000010,Wigan
E01006363,Wigan 018B,E05000856,Orrell,E08000010,Wigan
E01006364,Wigan 018C,E05000856,Orrell,E08000010,Wigan
E01006365,Wigan 018D,E05000856,Orrell,E08000010,Wigan
E01006366,Wigan 018E,E05000856,Orrell,E08000010,Wigan
E01006367,Wigan 018F,E05000856,Orrell,E08000010,Wigan
E01006368,Wigan 018G,E05000856,Orrell,E08000010,Wigan
E01006369,Wigan 008C,E05000862,Wigan West,E08000010,Wigan
E01006370,Wigan 006A,E05000861,Wigan Central,E08000010,Wigan
E01006371,Wigan 008D,E05000862,Wigan West,E08000010,Wigan
E01006372,Wigan 006B,E05000861,Wigan Central,E08000010,Wigan
E01006373,Wigan 006C,E05000861,Wigan Central,E08000010,Wigan
E01006374,Wigan 006D,E05000861,Wigan Central,E08000010,Wigan
E01006375,Wigan 008E,E05000861,Wigan Central,E08000010,Wigan
E01006376,Wigan 028A,E05000843,Astley Mosley Common,E08000010,Wigan
E01006377,Wigan 025D,E05000860,Tyldesley,E08000010,Wigan
E01006378,Wigan 025E,E05000860,Tyldesley,E08000010,Wigan
E01006379,Wigan 029C,E05000843,Astley Mosley Common,E08000010,Wigan
E01006380,Wigan 029D,E05000843,Astley Mosley Common,E08000010,Wigan
E01006381,Wigan 028B,E05000860,Tyldesley,E08000010,Wigan
E01006382,Wigan 028C,E05000843,Astley Mosley Common,E08000010,Wigan
E01006383,Wigan 028D,E05000843,Astley Mosley Common,E08000010,Wigan
E01006384,Wigan 028E,E05000843,Astley Mosley Common,E08000010,Wigan
E01006385,Wigan 029E,E05000843,Astley Mosley Common,E08000010,Wigan
E01006386,Wigan 009C,E05000861,Wigan Central,E08000010,Wigan
E01006387,Wigan 009D,E05000861,Wigan Central,E08000010,Wigan
E01006388,Wigan 007B,E05000842,Aspull New Springs Whelley,E08000010,Wigan
E01006389,Wigan 007C,E05000842,Aspull New Springs Whelley,E08000010,Wigan
E01006390,Wigan 006E,E05000861,Wigan Central,E08000010,Wigan
E01006391,Wigan 007D,E05000842,Aspull New Springs Whelley,E08000010,Wigan
E01006392,Wigan 009E,E05000851,Ince,E08000010,Wigan
E01006393,Wigan 021A,E05000863,Winstanley,E08000010,Wigan
E01006394,Wigan 021B,E05000863,Winstanley,E08000010,Wigan
E01006395,Wigan 021C,E05000863,Winstanley,E08000010,Wigan
E01006396,Wigan 011B,E05000857,Pemberton,E08000010,Wigan
E01006397,Wigan 011C,E05000857,Pemberton,E08000010,Wigan
E01006398,Wigan 011D,E05000857,Pemberton,E08000010,Wigan
E01006399,Wigan 011E,E05000857,Pemberton,E08000010,Wigan
E01006400,Wigan 021D,E05000863,Winstanley,E08000010,Wigan
E01006401,Wigan 021E,E05000863,Winstanley,E08000010,Wigan
E01006402,Wigan 021F,E05000863,Winstanley,E08000010,Wigan
